package_name,app_name,category,rating,installs,free
com.lenovo.anyshare.gps,SHAREit - Transfer & Share,tools,4.2,1000000000,True
com.google.android.apps.messaging,Messages,communication,4.4,1000000000,True
com.google.android.ims,Carrier Services,communication,4.3,1000000000,True
com.google.android.projection.gearhead,Android Auto,auto_&_vehicles,4.3,1000000000,True
com.google.android.inputmethod.latin,Gboard - the Google Keyboard,tools,4.5,1000000000,True
com.google.android.calendar,Google Calendar,productivity,4.3,1000000000,True
com.sec.android.app.shealth,Samsung Health,health_&_fitness,3.6,1000000000,True
com.skype.raider,Skype - free IM & video calls,communication,4.3,1000000000,True
com.microsoft.office.word,"Microsoft Word: Write, Edit & Share Docs on the Go",productivity,4.4,1000000000,True
com.google.android.apps.youtube.music,YouTube Music,music_&_audio,4.2,1000000000,True
com.instagram.android,Instagram,social,3.8,1000000000,True
com.sec.android.app.myfiles,Samsung My Files,tools,4.3,1000000000,True
com.netflix.mediaclient,Netflix,entertainment,4.4,1000000000,True
com.google.android.music,YouTube Music,music_&_audio,4.2,1000000000,True
com.google.android.calculator,Calculator,tools,4.4,1000000000,True
com.google.android.deskclock,Clock,tools,4.2,1000000000,True
com.twitter.android,Twitter,social,3.5,1000000000,True
com.google.android.apps.nbu.files,Files by Google,tools,4.6,1000000000,True
com.microsoft.skydrive,Microsoft OneDrive,productivity,4.5,1000000000,True
com.kiloo.subwaysurf,Subway Surfers,arcade,4.6,1000000000,True
com.zhiliaoapp.musically,TikTok,social,4.4,1000000000,True
com.samsung.android.lool,Device Care,tools,4.3,1000000000,True
com.samsung.android.mobileservice,Samsung Experience Service,tools,4.2,1000000000,True
com.king.candycrushsaga,Candy Crush Saga,casual,4.6,1000000000,True
com.policydm,Samsung Security Policy Update,productivity,4.2,1000000000,True
com.google.android.apps.plus,Currents,social,4.0,1000000000,True
com.huawei.android.thememanager,Themes,personalization,3.7,500000000,True
com.samsung.android.app.watchmanager,Galaxy Wearable (Samsung Gear),tools,4.5,500000000,True
com.miniclip.eightballpool,8 Ball Pool,sports,4.4,500000000,True
com.huawei.hwdetectrepair,Smart diagnosis,tools,4.1,500000000,True
com.huawei.hwid,Huawei Mobile Services,tools,4.2,500000000,True
com.google.ar.lens,Google Lens,tools,4.5,500000000,True
com.imangi.templerun2,Temple Run 2,action,4.2,500000000,True
com.miui.weather2,Weather - By Xiaomi,weather,4.5,500000000,True
com.UCMobile.intl,"UC Browser-Secure, Free & Fast Video Downloader",communication,4.4,500000000,True
com.microsoft.office.onenote,Microsoft OneNote: Save Ideas and Organize Notes,productivity,4.3,500000000,True
com.touchtype.swiftkey,Microsoft SwiftKey Keyboard,productivity,4.3,500000000,True
com.linecorp.b612.android,B612 - Best Free Camera & Photo/Video Editor,photography,4.3,500000000,True
com.linkedin.android,"LinkedIn: Jobs, Business News & Social Networking",business,4.4,500000000,True
com.miui.player,Mi Music,music_&_audio,4.1,500000000,True
com.microsoft.office.outlook,"Microsoft Outlook: Secure email, calendars & files",productivity,4.6,500000000,True
com.fingersoft.hillclimb,Hill Climb Racing,racing,4.2,500000000,True
com.supercell.clashofclans,Clash of Clans,strategy,4.5,500000000,True
com.imo.android.imoim,imo free video calls and chat,communication,4.1,500000000,True
com.samsung.android.app.aodservice,[Samsung] Always On Display,tools,4.3,500000000,True
org.telegram.messenger,Telegram,communication,4.5,500000000,True
in.startv.hotstar,Hotstar,entertainment,3.9,500000000,True
com.google.android.apps.youtube.mango,YouTube Go,video_players_&_editors,4.2,500000000,True
com.google.android.apps.docs.editors.sheets,Google Sheets,productivity,4.0,500000000,True
com.xiaomi.midrop,ShareMe  - #1 file sharing & data transfer app,tools,4.5,500000000,True
com.imangi.templerun,Temple Run,arcade,4.1,500000000,True
com.halfbrick.fruitninjafree,Fruit Ninja®,arcade,4.3,500000000,True
us.zoom.videomeetings,ZOOM Cloud Meetings,business,3.9,500000000,True
com.shazam.android,Shazam: Discover songs & lyrics in seconds,music_&_audio,4.4,500000000,True
com.pinterest,Pinterest,lifestyle,4.6,500000000,True
com.outfit7.mytalkingangelafree,My Talking Angela,casual,4.2,500000000,True
com.viber.voip,Viber Messenger - Free Video Calls & Group Chats,communication,4.4,500000000,True
com.ubercab,Uber - Request a ride,maps_&_navigation,4.4,500000000,True
com.google.android.apps.assistant,Google Assistant Go,tools,4.2,500000000,True
flipboard.app,"Flipboard - Latest News, Top Stories & Lifestyle",news_&_magazines,4.1,500000000,True
com.fungames.sniper3d,Sniper 3D: Fun Free Online FPS Shooting Game,action,4.4,500000000,True
com.picsart.studio,"PicsArt Photo Editor: Pic, Video & Collage Maker",photography,4.2,500000000,True
video.like,Likee - Let You Shine,video_players_&_editors,4.3,500000000,True
com.facebook.mlite,Messenger Lite: Free Calls & Messages,communication,3.9,500000000,True
com.hicloud.android.clone,Phone Clone,tools,4.0,500000000,True
com.miui.calculator,Calculator,tools,4.4,500000000,True
com.sec.pcw,Samsung Link (Terminated),productivity,4.1,500000000,True
com.google.android.apps.docs.editors.slides,Google Slides,productivity,4.2,500000000,True
com.huawei.phoneservice,HiCare,tools,4.1,500000000,True
com.contextlogic.wish,Wish - Shopping Made Fun,shopping,4.6,500000000,True
com.sec.android.app.music,Samsung Music,music_&_audio,3.7,500000000,True
com.dts.freefireth,Garena Free Fire - Rampage,action,4.2,500000000,True
com.google.android.contacts,Contacts,communication,4.3,500000000,True
com.mxtech.videoplayer.ad,MX Player,video_players_&_editors,4.2,500000000,True
com.adobe.reader,"Adobe Acrobat Reader: PDF Viewer, Editor & Creator",productivity,4.6,500000000,True
com.miui.videoplayer,Mi Video - Watch & download videos for free,entertainment,4.0,500000000,True
com.tencent.ig,PUBG MOBILE - Traverse,action,4.3,500000000,True
com.huawei.KoBackup,Huawei Backup,tools,4.2,500000000,True
com.samsung.android.oneconnect,SmartThings,lifestyle,4.5,500000000,True
com.outfit7.mytalkingtomfree,My Talking Tom,casual,4.3,500000000,True
com.google.android.dialer,Phone by Google - Caller ID & Spam Protection,tools,4.5,500000000,True
com.google.android.apps.searchlite,"Google Go: A lighter, faster way to search",tools,4.2,500000000,True
com.hp.android.printservice,HP Print Service Plugin,productivity,4.4,500000000,True
com.ludo.king,Ludo King™,board,4.2,500000000,True
jp.naver.line.android,LINE: Free Calls & Messages,communication,4.1,500000000,True
com.mi.android.globalFileexplorer,File Manager : free and easily,tools,4.6,500000000,True
com.samsung.android.voc,Samsung Members,tools,4.4,500000000,True
com.opera.mini.native,Opera Mini - fast web browser,communication,4.3,500000000,True
com.truecaller,Truecaller: ID & spam block,communication,4.5,500000000,True
me.pou.app,Pou,casual,4.3,500000000,True
com.mi.android.globalminusscreen,App Vault,tools,4.5,500000000,True
com.playrix.fishdomdd.gplay,Fishdom,puzzle,4.4,100000000,True
fi.twomenandadog.zombiecatchers,Zombie Catchers - love the hunt!,action,4.4,100000000,True
com.outfit7.mytalkinghank,My Talking Hank,casual,4.3,100000000,True
com.rubygames.assassin,Hunter Assassin,action,4.1,100000000,True
ru.sberbankmobile,СберБанк Онлайн,finance,4.6,100000000,True
com.outfit7.talkingtomgoldrun,Talking Tom Gold Run,action,4.4,100000000,True
com.digidust.elokence.akinator.freemium,Akinator,entertainment,4.5,100000000,True
com.robtopx.geometryjumplite,Geometry Dash Lite,arcade,4.3,100000000,True
com.midasplayer.apps.bubblewitchsaga2,Bubble Witch 2 Saga,casual,4.5,100000000,True
com.asus.calculator,Calculator - unit converter,productivity,4.6,100000000,True
kik.android,Kik,communication,3.9,100000000,True
com.droidhen.game.racingmoto,Racing Moto,racing,4.2,100000000,True
com.xvideostudio.videoeditor,"VideoShow Video Editor, Video Maker, Photo Editor",video_players_&_editors,4.6,100000000,True
com.google.android.apps.podcasts,Google Podcasts: Discover free & trending podcasts,music_&_audio,4.6,100000000,True
com.gta.real.gangster.crime,Real Gangster Crime,action,4.1,100000000,True
com.natenai.glowhockey,Glow Hockey,arcade,4.1,100000000,True
com.gameloft.android.ANMP.GloftDMHM,Minion Rush: Despicable Me Official Game,casual,4.4,100000000,True
com.cyberlink.youperfect,YouCam Perfect - Best Photo Editor & Selfie Camera,photography,4.4,100000000,True
com.activision.callofduty.shooter,Call of Duty®: Mobile - Season 4: Spurned & Burned,action,4.5,100000000,True
com.defianttech.diskdigger,DiskDigger photo recovery,tools,3.8,100000000,True
com.amazon.mp3,Amazon Music: Stream and Discover Songs & Podcasts,music_&_audio,4.3,100000000,True
com.imo.android.imoimbeta,imo beta free calls and text,communication,4.1,100000000,True
com.outfit7.talkingben,Talking Ben the Dog,entertainment,4.1,100000000,True
com.hambastudio.linecolor,Line Color 3D,casual,4.1,100000000,True
com.speedymovil.wire,Mi Telcel,tools,3.6,100000000,True
com.avast.android.mobilesecurity,"Avast Antivirus – Scan & Remove Virus, Cleaner",tools,4.7,100000000,True
com.groupon,"Groupon - Shop Deals, Discounts & Coupons",shopping,4.6,100000000,True
com.jb.gokeyboard,"GO Keyboard Lite - Emoji keyboard, Free Theme, GIF",personalization,4.4,100000000,True
com.ss.android.ugc.trill,TikTok,video_players_&_editors,4.2,100000000,True
com.cyberlink.powerdirector.DRA140225_01,"PowerDirector - Video Editor, Video Maker",video_players_&_editors,4.5,100000000,True
com.halfbrick.jetpackjoyride,Jetpack Joyride,arcade,4.5,100000000,True
sg.bigo.live,"BIGO LIVE–Live Stream, Live Chat, Go Live",social,4.3,100000000,True
com.edujoy.masha.games,Masha and the Bear. Educational Games,educational,4.1,100000000,True
com.wordsmobile.RealBikeRacing,Real Bike Racing,racing,4.1,100000000,True
com.moonfrog.ludo.club,Ludo Club - Fun Dice Game,board,4.3,100000000,True
com.miniclip.agar.io,Agar.io,action,3.9,100000000,True
com.gun.black.ops,Cover Strike - 3D Team Shooter,action,3.9,100000000,True
com.jrzheng.supervpnfree,SuperVPN Free VPN Client,tools,4.7,100000000,True
com.cyberlink.youcammakeup,YouCam Makeup - Selfie Editor & Magic Makeover Cam,photography,4.5,100000000,True
com.pixel.gun3d,Pixel Gun 3D: FPS Shooter & Battle Royale,action,4.1,100000000,True
com.motorola.MotGallery2,Motorola Gallery,video_players_&_editors,4.3,100000000,True
com.duolingo,Duolingo: Learn Languages Free,education,4.6,100000000,True
com.popularapp.periodcalendar,Period Tracker - Period Calendar Ovulation Tracker,health_&_fitness,4.9,100000000,True
com.mgc.runnergame,Run Race 3D,sports,4.1,100000000,True
com.fun.games.commando.black.shadow,Real Commando Secret Mission - Free Shooting Games,action,4.1,100000000,True
jp.konami.pesam,eFootball PES 2021,sports,4.4,100000000,True
com.cam001.selfie,"Sweet Selfie Camera, Beauty & Filters Photo Editor",photography,4.5,100000000,True
com.google.android.apps.subscriptions.red,Google One,productivity,4.3,100000000,True
com.i6.FlightSimulatorAirplane3D,Flight Simulator: Fly Plane 3D,simulation,4.0,100000000,True
com.zuuks.truck.simulator.euro,Truck Simulator 2018 : Europe,simulation,4.2,100000000,True
com.eterno.shortvideos,Josh: Indian Short & New Trending Snack Videos App,social,4.0,100000000,True
com.joeware.android.gpulumera,"Candy Camera - selfie, beauty camera, photo editor",photography,4.4,100000000,True
com.topfreegames.bikeracefreeworld,Bike Race Free - Top Motorcycle Racing Games,racing,4.6,100000000,True
com.fgol.HungrySharkEvolution,Hungry Shark Evolution - Offline survival game,arcade,4.4,100000000,True
paint.by.number.pixel.art.coloring.drawing.puzzle,Paint By Number - Coloring Book & Color by Number,board,4.5,100000000,True
com.next.innovation.takatak,MX TakaTak Short Video App | Made in India for You,social,4.2,100000000,True
com.google.android.apps.walletnfcrel,Google Pay (old app),finance,3.8,100000000,True
com.outfit7.talkingtom2free,Talking Tom Cat 2,entertainment,4.4,100000000,True
com.mobile.legends,Mobile Legends: Bang Bang,action,4.1,100000000,True
com.phonepe.app,"PhonePe – UPI, Recharges, Investments & Insurance",finance,4.4,100000000,True
com.funnypuri.client,Zili - Short Video App for India | Funny,entertainment,4.0,100000000,True
com.mastercomlimited.cardriving_t,Drive for Speed: Simulator,racing,4.3,100000000,True
com.xiaomi.calendar,Mi Calendar,productivity,4.1,100000000,True
com.bsb.hike,Hike News & Content,social,4.4,100000000,True
com.combineinc.streetracing.driftthreeD,Street Racing 3D,racing,4.3,100000000,True
com.google.android.apps.nbu.paisa.user,Google Pay: A safe & helpful way to manage money,finance,3.8,100000000,True
co.brainly,Brainly – Home Learning & Homework Help,education,4.3,100000000,True
com.tbegames.and.best_moto_race,Moto Rider GO: Highway Traffic,racing,4.3,100000000,True
com.appstar.callrecorder,Automatic Call Recorder,tools,3.8,100000000,True
com.apusapps.launcher,APUS Launcher: Theme Launcher,personalization,4.5,100000000,True
com.gallery20,AI Gallery,photography,4.2,100000000,True
com.dywx.larkplayer,Music Player & MP3 Player - Lark Player,music_&_audio,4.7,100000000,True
com.sirma.mobile.bible.android,"YouVersion Bible App Free, Audio, Offline, Daily",books_&_reference,4.9,100000000,True
com.rlk.weathers,Daily Weather,tools,4.4,100000000,True
com.microsoft.office.officehubrow,"Microsoft Office: Word, Excel, PowerPoint & More",productivity,4.3,100000000,True
br.com.rodrigokolb.realdrum,REAL DRUM: Electronic Drum Set,music_&_audio,4.3,100000000,True
com.dimcoms.checkers,Checkers,board,4.2,100000000,True
io.voodoo.crowdcity,Crowd City,arcade,4.2,100000000,True
com.game.SkaterBoy,Skater Boy,arcade,4.4,100000000,True
com.vng.g6.a.zombie,DEAD TARGET: Zombie Offline - Shooting Games,action,4.4,100000000,True
com.fungames.flightpilot,Flight Pilot Simulator 3D Free,role_playing,4.2,100000000,True
com.zeptolab.ctr2.f2p.google,Cut the Rope 2,puzzle,4.6,100000000,True
com.firsttouchgames.dls3,Dream League Soccer,sports,4.5,100000000,True
com.skgames.trafficrider,Traffic Rider,racing,4.3,100000000,True
com.handycloset.android.eraser,Background Eraser,photography,4.6,100000000,True
ru.ok.android,OK,social,4.3,100000000,True
com.Neurononfire.SupremeDuelist,Supreme Duelist Stickman,action,4.5,100000000,True
com.asus.soundrecorder,ASUS Sound Recorder,tools,4.3,100000000,True
com.pandora.android,"Pandora - Streaming Music, Radio & Podcasts",music_&_audio,4.2,100000000,True
com.freeplay.runandfight,Join Clash 3D,arcade,4.0,100000000,True
com.forthblue.pool,Pool Billiards Pro,sports,4.3,100000000,True
com.qihoo.security,"Safe Security -  Antivirus, Booster, Phone Cleaner",tools,4.6,100000000,True
com.google.android.apps.inputmethod.hindi,Google Indic Keyboard,tools,4.3,100000000,True
com.lyrebirdstudio.collage,Photo Collage Maker - Photo Editor & Photo Collage,photography,4.3,100000000,True
com.shopee.id,7.7 Mega Electronic Sale,shopping,4.5,100000000,True
com.lazada.android,Lazada - #1 Online Shopping App,shopping,4.4,100000000,True
com.motorola.ccc.notification,Motorola Notifications,productivity,4.1,100000000,True
com.biglime.cookingmadness,Cooking Madness - A Chef's Restaurant Games,arcade,4.6,100000000,True
com.bigduckgames.flow,Flow Free,puzzle,4.4,100000000,True
com.badoo.mobile,"Badoo — The Dating App to Chat, Date & Meet People",dating,4.0,100000000,True
com.yy.biu,"Noizz - video editor, video maker photos with song",tools,4.0,100000000,True
app.buzz.share,"Helo - Discover, Share & Communicate",social,4.0,100000000,True
com.adobe.lrmobile,Adobe Lightroom - Photo Editor & Pro Camera,photography,4.3,100000000,True
com.opera.app.news,Opera News: Breaking Local & US Headlines,news_&_magazines,4.2,100000000,True
eu.nordeus.topeleven.android,Top Eleven 2021: Be a Soccer Manager,sports,4.6,100000000,True
com.instagram.boomerang,Boomerang from Instagram,photography,4.3,100000000,True
com.instagram.layout,Layout from Instagram: Collage,photography,4.4,100000000,True
com.sinyee.babybus.shopping,Baby Panda's Supermarket,educational,4.3,100000000,True
com.gokids.transportbuilding,"Truck games for kids - build a house, car wash",educational,4.1,100000000,True
com.ea.game.nfs14_row,Need for Speed™ No Limits,racing,4.1,100000000,True
com.vkontakte.android,VK — live chatting & free calls,social,3.5,100000000,True
com.application.zomato,Zomato - Online Food Delivery & Restaurant Reviews,food_&_drink,4.2,100000000,True
com.chillingo.robberybobfree.android.row,Robbery Bob - Sneaky Adventures,action,4.4,100000000,True
com.infinix.xshare,XShare - Transfer & Share all files without data,tools,4.4,100000000,True
com.google.audio.hearing.visualization.accessibility.scribe,Live Transcribe & Sound Notifications,communication,4.1,100000000,True
com.julian.fastracing,Fast Racing 3D,racing,4.4,100000000,True
mega.privacy.android.app,MEGA,productivity,3.6,100000000,True
io.voodoo.paper2,Paper.io 2,arcade,3.9,100000000,True
com.microblink.photomath,Photomath,education,4.7,100000000,True
com.king.petrescuesaga,Pet Rescue Saga,casual,4.6,100000000,True
net.apex_designs.payback2,Payback 2 - The Battle Sandbox,arcade,4.4,100000000,True
com.jb.gosms,"GO SMS Pro - Messenger, Free Themes, Emoji",communication,4.4,100000000,True
com.evernote,Evernote - Notes Organizer & Daily Planner,productivity,3.9,100000000,True
at.nerbrothers.SuperJump,Lep's World,arcade,4.4,100000000,True
com.rovio.angrybirdsseasons,Angry Birds Seasons,arcade,4.5,100000000,True
all.video.downloader.allvideodownloader,All downloader 2019,video_players_&_editors,4.4,100000000,True
com.zakg.scaryteacher.hellgame,Scary Teacher 3D,simulation,4.3,100000000,True
com.tv.v18.viola,"Voot Select Originals, Bigg Boss, MTV, Colors TV",entertainment,3.7,100000000,True
tw.mobileapp.qrcode.banner,QR code reader & QR code Scanner,tools,4.5,100000000,True
com.dstukalov.walocalstoragestickers,Personal stickers for WhatsApp,communication,4.0,100000000,True
com.ubisoft.hungrysharkworld,Hungry Shark World,arcade,4.5,100000000,True
com.outfit7.movingeye.swampattack,Swamp Attack,action,4.5,100000000,True
com.trassion.infinix.xclub,XClub,social,4.3,100000000,True
air.com.hypah.io.slither,slither.io,action,4.1,100000000,True
free.os.jump.superbros.adventure.world,Super Bob's World: Jungle Adventure- Free Run Game,adventure,4.2,100000000,True
com.facebook.pages.app,Facebook Business Suite (Pages Manager),business,4.3,100000000,True
com.Celltop.SpiralRoll,Spiral Roll,arcade,4.0,100000000,True
com.google.android.apps.classroom,Google Classroom,education,2.6,100000000,True
net.mobigame.zombietsunami,Zombie Tsunami,arcade,4.4,100000000,True
com.zing.zalo,Zalo - Video Call,communication,4.3,100000000,True
com.callapp.contacts,"CallApp: Caller ID, Call Blocker & Call Recorder",communication,4.3,100000000,True
jpark.AOS5,Anger of stick 5 : zombie,action,4.3,100000000,True
com.wordsmobile.gunship,Gunship Strike 3D,action,4.2,100000000,True
com.rovio.baba,Angry Birds 2,casual,4.3,100000000,True
com.mi.android.globalpersonalassistant,App vault,tools,3.9,100000000,True
com.mobilemotion.dubsmash,Dubsmash - Create & Watch Videos,video_players_&_editors,4.2,100000000,True
com.dvloper.granny,Granny,arcade,4.3,100000000,True
home.solo.launcher.free,"Solo Launcher-Clean,Smooth,DIY",personalization,4.3,100000000,True
com.aim.racing,Extreme Car Driving Simulator,racing,4.3,100000000,True
com.sonymobile.android.addoncamera.timeshift,Timeshift burst,photography,3.7,100000000,True
com.grabtaxi.passenger,Grab Superapp,maps_&_navigation,4.5,100000000,True
ru.zdevs.zarchiver,ZArchiver,tools,4.5,100000000,True
com.motorola.camera,Motorola Camera,photography,3.5,100000000,True
com.time.trigger,Johnny Trigger - Action Shooting Game,action,4.4,100000000,True
com.sweetfuirt.candy,Sweet Fruit Candy,puzzle,4.4,100000000,True
io.faceapp,"FaceApp - Face Editor, Makeover & Beauty App",photography,4.6,100000000,True
ru.yandex.yandexnavi,Yandex.Navigator,travel_&_local,4.6,100000000,True
com.gau.go.launcherex,GO Launcher - 3D parallax Themes & HD Wallpapers,personalization,4.5,100000000,True
com.wordmobiles.bikeRacing,Bike Racing 3D,racing,4.1,100000000,True
com.microsoft.appmanager,Your Phone Companion - Link to Windows,productivity,4.0,100000000,True
com.maxgames.stickwarlegacy,Stick War: Legacy,strategy,4.5,100000000,True
com.yodo1.crossyroad,Crossy Road,action,4.5,100000000,True
com.jb.emoji.gokeyboard,"GO Keyboard - Cute Emojis, Themes and GIFs",tools,4.5,100000000,True
org.ppsspp.ppsspp,PPSSPP - PSP emulator,action,4.4,100000000,True
com.audible.application,"Audible: audiobooks, podcasts & audio stories",books_&_reference,4.5,100000000,True
com.booking,Booking.com: Hotels and more,travel_&_local,4.7,100000000,True
com.sony.snei.np.android.account,Account Manager,tools,4.3,100000000,True
com.ea.game.simpsons4_row,The Simpsons™:  Tapped Out,casual,4.1,100000000,True
com.kabam.marvelbattle,Marvel Contest of Champions,action,4.2,100000000,True
com.campmobile.snow,SNOW,photography,4.2,100000000,True
com.fungames.blockcraft,Block Craft 3D: Building Simulator Games For Free,arcade,4.2,100000000,True
com.sonyericsson.music,Music,music_&_audio,3.7,100000000,True
com.tripadvisor.tripadvisor,"Tripadvisor: Hotels, Activities & Restaurants",travel_&_local,4.4,100000000,True
com.fingersoft.hcr2,Hill Climb Racing 2,racing,4.3,100000000,True
com.yy.hiyo,"Hago-Talk, Live & Play Games",social,4.2,100000000,True
com.mojang.minecrafttrialpe,Minecraft Trial,arcade,4.0,100000000,True
com.cardfeed.video_public,Public - Indian Local Videos,social,4.3,100000000,True
com.tester.wpswpatester,WIFI WPS WPA TESTER,tools,4.1,100000000,True
com.sonymobile.androidapp.cameraaddon.areffect,AR effect,photography,3.9,100000000,True
com.telcel.contenedor,Telcel,entertainment,3.5,100000000,True
com.commsource.beautyplus,BeautyPlus - Best Selfie Cam & Easy Photo Editor,photography,4.3,100000000,True
com.ea.game.pvzfree_row,Plants vs. Zombies FREE,strategy,4.3,100000000,True
com.sonymobile.moviecreator.rmm,Movie Creator,photography,4.5,100000000,True
com.mediocre.smashhit,Smash Hit,arcade,4.5,100000000,True
com.knights.bikesstunt.motomaster,Bike Stunt Race 3d Bike Racing Games – Bike game,simulation,4.1,100000000,True
club.fromfactory,Club Factory - Online Shopping App,shopping,3.7,100000000,True
homeworkout.homeworkouts.noequipment,Home Workout - No Equipment,health_&_fitness,4.9,100000000,True
com.indeed.android.jobsearch,Indeed Job Search,business,4.6,100000000,True
com.nordcurrent.canteenhd,Cooking Fever – Restaurant Game,arcade,4.3,100000000,True
com.sonyliv,"SonyLIV: Originals, Hollywood, LIVE Sport, TV Show",entertainment,4.0,100000000,True
com.supercell.clashroyale,Clash Royale,strategy,4.2,100000000,True
com.samsung.android.spay,Samsung Pay,lifestyle,4.6,100000000,True
com.cleanteam.oneboost,"One Booster - Antivirus, Booster, Phone Cleaner",tools,4.7,100000000,True
com.shootbubble.bubbledexlue,Shoot Bubble Deluxe,puzzle,4.5,100000000,True
com.crazylabs.lady.bug,Miraculous Ladybug & Cat Noir,action,4.4,100000000,True
com.ludashi.dualspace,Dual Space - Multiple Accounts & App Cloner,tools,4.1,100000000,True
com.ismaker.android.simsimi,SimSimi,entertainment,4.3,100000000,True
com.fugo.wow,Words of Wonders: Crossword to Connect Vocabulary,word,4.5,100000000,True
bubbleshooter.orig,Bubble Shooter,casual,4.3,100000000,True
com.google.android.apps.youtube.creator,YouTube Studio,video_players_&_editors,4.4,100000000,True
com.samsung.android.spdfnote,Write on PDF,productivity,3.8,100000000,True
com.ansangha.drdriving,Dr. Driving,racing,4.2,100000000,True
com.google.android.apps.mapslite,Google Maps Go,travel_&_local,3.8,100000000,True
com.domobile.applockwatcher,AppLock,tools,4.3,100000000,True
com.claroColombia.contenedor,Claro,tools,3.4,100000000,True
com.google.android.apps.adm,Google Find My Device,tools,4.4,100000000,True
com.jio.jioplay.tv,"JioTV – News, Movies, Entertainment, LIVE TV",entertainment,4.2,100000000,True
com.prettysimple.criminalcaseandroid,Criminal Case,adventure,4.5,100000000,True
com.imdb.mobile,"IMDb: Your guide to movies, TV shows, celebrities",entertainment,4.5,100000000,True
com.outfit7.tomslovelettersfree,Tom's Love Letters,entertainment,3.8,100000000,True
com.motorola.photoeditor,Moto Photo Editor,photography,4.2,100000000,True
com.crazylabs.sausage.run,Run Sausage Run!,arcade,3.9,100000000,True
com.accuweather.android,AccuWeather: Weather alerts & live forecast info,weather,4.2,100000000,True
com.adobe.psmobile,Adobe Photoshop Express：Photo Editor Collage Maker,photography,4.5,100000000,True
com.yahoo.mobile.client.android.mail,Yahoo Mail – Organized Email,communication,4.5,100000000,True
com.outfit7.mytalkingtomfriends,My Talking Tom Friends,casual,4.3,100000000,True
com.lookout,"Mobile Security, Antivirus & Cleaner by Lookout",tools,4.7,100000000,True
bubble.shooter.shooting.shoot.game,Bubble Shooter,casual,4.3,100000000,True
